academic_id;notification_day;mask_type;affected_people_count;case_1;case_2;case_3;case_4;case_5;case_6
ACADÊMICO_415;7;n95_mask;111;0.003176;0.000147;0.000085;0.000043;0.000376;0.000291
ACADÊMICO_415;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_415;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_415;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_416;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_416;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_416;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_416;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_416;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_416;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_416;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_416;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_416;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_416;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_416;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_416;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_416;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_416;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_416;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_416;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_416;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_416;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_417;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_417;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_417;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_417;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_417;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_417;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_417;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_417;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_417;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_417;6;no_mask;108;0.620579;0.056839;0.033641;0.017013;0.136395;0.108193
ACADÊMICO_417;6;surgery_mask;108;0.257660;0.014680;0.008572;0.004294;0.036989;0.028824
ACADÊMICO_417;6;n95_mask;108;0.003213;0.000148;0.000086;0.000043;0.000380;0.000295
ACADÊMICO_417;7;no_mask;111;0.617510;0.056206;0.033261;0.016818;0.134956;0.107028
ACADÊMICO_417;7;surgery_mask;111;0.255208;0.014512;0.008474;0.004245;0.036572;0.028498
ACADÊMICO_417;7;n95_mask;111;0.003176;0.000147;0.000085;0.000043;0.000376;0.000291
ACADÊMICO_417;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_417;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_417;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_418;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_418;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_418;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_418;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_418;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_418;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_418;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_418;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_418;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_418;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_418;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_418;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_418;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_418;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_418;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_418;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_418;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_418;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_419;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_419;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_419;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_419;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_419;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_419;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_419;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_419;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_419;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_419;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_419;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_419;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_419;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_419;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_419;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_419;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_419;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_419;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_420;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_420;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_420;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_420;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_420;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_420;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_420;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_420;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_420;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_420;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_420;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_420;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_420;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_420;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_420;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_420;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_420;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_420;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_421;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_421;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_421;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_421;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_421;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_421;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_421;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_421;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_421;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_421;6;no_mask;108;0.620579;0.056839;0.033641;0.017013;0.136395;0.108193
ACADÊMICO_421;6;surgery_mask;108;0.257660;0.014680;0.008572;0.004294;0.036989;0.028824
ACADÊMICO_421;6;n95_mask;108;0.003213;0.000148;0.000086;0.000043;0.000380;0.000295
ACADÊMICO_421;7;no_mask;111;0.617510;0.056206;0.033261;0.016818;0.134956;0.107028
ACADÊMICO_421;7;surgery_mask;111;0.255208;0.014512;0.008474;0.004245;0.036572;0.028498
ACADÊMICO_421;7;n95_mask;111;0.003176;0.000147;0.000085;0.000043;0.000376;0.000291
ACADÊMICO_421;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_421;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_421;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_422;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_422;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_422;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_422;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_422;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_422;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_422;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_422;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_422;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_422;6;no_mask;108;0.620579;0.056839;0.033641;0.017013;0.136395;0.108193
ACADÊMICO_422;6;surgery_mask;108;0.257660;0.014680;0.008572;0.004294;0.036989;0.028824
ACADÊMICO_422;6;n95_mask;108;0.003213;0.000148;0.000086;0.000043;0.000380;0.000295
ACADÊMICO_422;7;no_mask;111;0.617510;0.056206;0.033261;0.016818;0.134956;0.107028
ACADÊMICO_422;7;surgery_mask;111;0.255208;0.014512;0.008474;0.004245;0.036572;0.028498
ACADÊMICO_422;7;n95_mask;111;0.003176;0.000147;0.000085;0.000043;0.000376;0.000291
ACADÊMICO_422;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_422;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_422;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_423;3;no_mask;92;0.542456;0.036980;0.021683;0.010893;0.091763;0.071912
ACADÊMICO_423;3;surgery_mask;92;0.183290;0.009391;0.005471;0.002736;0.023873;0.018543
ACADÊMICO_423;3;n95_mask;92;0.002046;0.000094;0.000055;0.000027;0.000242;0.000187
ACADÊMICO_423;4;no_mask;96;0.644258;0.058456;0.034570;0.017472;0.140662;0.111471
ACADÊMICO_423;4;surgery_mask;96;0.266746;0.015075;0.008801;0.004408;0.038015;0.029615
ACADÊMICO_423;4;n95_mask;96;0.003298;0.000152;0.000089;0.000044;0.000390;0.000302
ACADÊMICO_423;5;no_mask;54;0.803391;0.083384;0.049453;0.025044;0.198507;0.157937
ACADÊMICO_423;5;surgery_mask;54;0.369121;0.021614;0.012627;0.006328;0.054359;0.042390
ACADÊMICO_423;5;n95_mask;54;0.004735;0.000219;0.000127;0.000063;0.000561;0.000434
ACADÊMICO_423;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_423;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_423;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_423;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_423;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_423;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_423;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_423;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_423;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_424;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_424;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_424;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_424;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_424;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_424;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_424;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_424;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_424;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_424;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_424;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_424;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_424;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_424;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_424;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_424;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_424;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_424;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_425;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_425;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_425;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_425;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_425;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_425;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_425;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_425;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_425;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_425;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_425;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_425;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_425;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_425;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_425;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_425;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_425;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_425;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_426;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_426;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_426;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_426;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_426;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_426;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_426;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_426;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_426;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_426;6;no_mask;108;0.620579;0.056839;0.033641;0.017013;0.136395;0.108193
ACADÊMICO_426;6;surgery_mask;108;0.257660;0.014680;0.008572;0.004294;0.036989;0.028824
ACADÊMICO_426;6;n95_mask;108;0.003213;0.000148;0.000086;0.000043;0.000380;0.000295
ACADÊMICO_426;7;no_mask;111;0.617510;0.056206;0.033261;0.016818;0.134956;0.107028
ACADÊMICO_426;7;surgery_mask;111;0.255208;0.014512;0.008474;0.004245;0.036572;0.028498
ACADÊMICO_426;7;n95_mask;111;0.003176;0.000147;0.000085;0.000043;0.000376;0.000291
ACADÊMICO_426;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_426;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_426;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_427;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_427;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_427;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_427;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_427;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_427;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_427;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_427;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_427;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_427;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_427;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_427;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_427;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_427;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_427;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_427;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_427;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_427;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_428;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_428;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_428;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_428;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_428;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_428;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_428;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_428;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_428;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_428;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_428;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_428;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_428;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_428;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_428;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_428;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_428;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_428;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_429;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_429;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_429;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_429;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_429;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_429;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_429;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
ACADÊMICO_429;5;surgery_mask;58;0.407894;0.025164;0.014719;0.007382;0.063007;0.049214
ACADÊMICO_429;5;n95_mask;58;0.005525;0.000255;0.000148;0.000074;0.000654;0.000507
ACADÊMICO_429;6;no_mask;52;0.815223;0.085160;0.050513;0.025583;0.202635;0.161251
ACADÊMICO_429;6;surgery_mask;52;0.376455;0.022080;0.012900;0.006464;0.055523;0.043300
ACADÊMICO_429;6;n95_mask;52;0.004837;0.000223;0.000130;0.000065;0.000573;0.000444
ACADÊMICO_429;7;no_mask;55;0.798412;0.082337;0.048826;0.024724;0.196118;0.156006
ACADÊMICO_429;7;surgery_mask;55;0.365028;0.021338;0.012465;0.006246;0.053670;0.041851
ACADÊMICO_429;7;n95_mask;55;0.004674;0.000216;0.000126;0.000063;0.000553;0.000429
ACADÊMICO_429;1;no_mask;52;0.632390;0.046025;0.027026;0.013591;0.113601;0.089200
ACADÊMICO_429;1;surgery_mask;52;0.224737;0.011718;0.006829;0.003416;0.029749;0.023118
ACADÊMICO_429;1;n95_mask;52;0.002555;0.000118;0.000069;0.000034;0.000302;0.000234
ACADÊMICO_430;3;no_mask;50;0.640663;0.046857;0.027517;0.013839;0.115610;0.090791
ACADÊMICO_430;3;surgery_mask;50;0.228551;0.011932;0.006954;0.003478;0.030289;0.023539
ACADÊMICO_430;3;n95_mask;50;0.002602;0.000120;0.000070;0.000035;0.000308;0.000238
ACADÊMICO_430;4;no_mask;57;0.834806;0.098827;0.058879;0.029913;0.231498;0.185265
ACADÊMICO_430;4;surgery_mask;57;0.419187;0.025828;0.015107;0.007576;0.064677;0.050516
ACADÊMICO_430;4;n95_mask;57;0.005671;0.000262;0.000152;0.000076;0.000672;0.000520
ACADÊMICO_430;5;no_mask;58;0.812281;0.096265;0.057359;0.029143;0.225404;0.180414
